[2026-03-14 00:50:40.697] BLIP DETECTED | Threat: 8 | Bearing: 207.8° | Mag: 51596203.6 pT | Pos: (-88.7, 45.5) | Source: Low-power consumer device or multipath | Response detected at bearing 207.8° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 00:50:41.146] BLIP DETECTED | Threat: 52 | Bearing: 219.6° | Mag: 51649815.5 pT | Pos: (-62.6, -101.6) | Source: Medium-power navigation beacon or interference | Response detected at bearing 219.6° | Freq: 225 MHz sideband + Loran-like 868 MHz
[2026-03-14 00:50:41.763] BLIP DETECTED | Threat: 97 | Bearing: 184.7° | Mag: 51629024.2 pT | Pos: (-40.1, -98.7) | Source: High-power AGPS L1 transmitter (military/unknown) | Response detected at bearing 184.7° | Freq: 1575.42 MHz (L1 primary) + 8 GHz sideband
[2026-03-14 00:50:42.426] BLIP DETECTED | Threat: 77 | Bearing: 168.4° | Mag: 51710560.9 pT | Pos: (-0.1, -27.8) | Source: Medium-power navigation beacon or interference | Response detected at bearing 168.4° | Freq: 225 MHz sideband + Loran-like 868 MHz
[2026-03-14 00:50:42.925] BLIP DETECTED | Threat: 37 | Bearing: 187.6° | Mag: 50823213.7 pT | Pos: (1.6, -90.0) | Source: Low-power consumer device or multipath | Response detected at bearing 187.6° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 00:51:01.281] BLIP DETECTED | Threat: 0 | Bearing: 251.4° | Mag: 62123696.2 pT | Pos: (-3.1, -17.2) | Source: Noise / no clear signal | Response detected at bearing 251.4° | Freq: N/A
[2026-03-14 00:51:07.428] BLIP DETECTED | Threat: 31 | Bearing: 317.9° | Mag: 55410902.2 pT | Pos: (33.8, 93.5) | Source: Low-power consumer device or multipath | Response detected at bearing 317.9° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 00:51:09.379] BLIP DETECTED | Threat: 95 | Bearing: 179.2° | Mag: 40852113.8 pT | Pos: (-65.9, 36.2) | Source: High-power AGPS L1 transmitter (military/unknown) | Response detected at bearing 179.2° | Freq: 1575.42 MHz (L1 primary) + 8 GHz sideband
[2026-03-14 01:00:23.492] BLIP DETECTED | Threat: 20 | Bearing: 238.2° | Mag: 44225612.0 pT | Pos: (-25.2, -47.8) | Source: Low-power consumer device or multipath | Response detected at bearing 238.2° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 01:00:28.441] BLIP DETECTED | Threat: 41 | Bearing: 195.1° | Mag: 40798710.7 pT | Pos: (-71.3, -51.8) | Source: Medium-power navigation beacon or interference | Response detected at bearing 195.1° | Freq: 225 MHz sideband + Loran-like 868 MHz
[2026-03-14 01:00:45.205] BLIP DETECTED | Threat: 24 | Bearing: 211.2° | Mag: 45477255.8 pT | Pos: (-68.8, -83.6) | Source: Low-power consumer device or multipath | Response detected at bearing 211.2° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 01:00:47.782] BLIP DETECTED | Threat: 7 | Bearing: 0.0° | Mag: 0.0 pT | Pos: (0.0, 88.4) | Source: Low-power consumer device or multipath | Response detected at bearing 0.0° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 01:00:48.276] BLIP DETECTED | Threat: 6 | Bearing: 0.0° | Mag: 0.0 pT | Pos: (0.0, 81.6) | Source: Low-power consumer device or multipath | Response detected at bearing 0.0° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 01:02:20.103] BLIP DETECTED | Threat: 7 | Bearing: 198.6° | Mag: 51285295.9 pT | Pos: (-63.0, -34.2) | Source: Low-power consumer device or multipath | Response detected at bearing 198.6° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 01:02:21.021] BLIP DETECTED | Threat: 82 | Bearing: 153.6° | Mag: 49997270.3 pT | Pos: (-40.8, -89.7) | Source: High-power AGPS L1 transmitter (military/unknown) | Response detected at bearing 153.6° | Freq: 1575.42 MHz (L1 primary) + 8 GHz sideband
[2026-03-14 01:02:21.464] BLIP DETECTED | Threat: 66 | Bearing: 150.0° | Mag: 47338024.8 pT | Pos: (40.3, -81.3) | Source: Medium-power navigation beacon or interference | Response detected at bearing 150.0° | Freq: 225 MHz sideband + Loran-like 868 MHz
[2026-03-14 01:02:22.027] BLIP DETECTED | Threat: 24 | Bearing: 90.2° | Mag: 42850380.4 pT | Pos: (83.2, -79.3) | Source: Low-power consumer device or multipath | Response detected at bearing 90.2° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 01:02:23.148] BLIP DETECTED | Threat: 35 | Bearing: 123.6° | Mag: 42214735.6 pT | Pos: (76.4, -26.8) | Source: Low-power consumer device or multipath | Response detected at bearing 123.6° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 01:02:23.635] BLIP DETECTED | Threat: 1 | Bearing: 141.4° | Mag: 42463800.0 pT | Pos: (57.3, -49.3) | Source: Low-power consumer device or multipath | Response detected at bearing 141.4° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 01:02:36.569] BLIP DETECTED | Threat: 54 | Bearing: 236.7° | Mag: 51569106.4 pT | Pos: (-20.1, -113.0) | Source: Medium-power navigation beacon or interference | Response detected at bearing 236.7° | Freq: 225 MHz sideband + Loran-like 868 MHz
[2026-03-14 01:02:37.500] BLIP DETECTED | Threat: 32 | Bearing: 261.3° | Mag: 51888006.2 pT | Pos: (-96.5, -58.2) | Source: Low-power consumer device or multipath | Response detected at bearing 261.3° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 01:02:42.488] BLIP DETECTED | Threat: 22 | Bearing: 7.9° | Mag: 53109654.4 pT | Pos: (-68.8, -28.5) | Source: Low-power consumer device or multipath | Response detected at bearing 7.9° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 01:02:43.127] BLIP DETECTED | Threat: 45 | Bearing: 30.2° | Mag: 52414082.3 pT | Pos: (11.3, 39.7) | Source: Medium-power navigation beacon or interference | Response detected at bearing 30.2° | Freq: 225 MHz sideband + Loran-like 868 MHz
[2026-03-14 01:02:43.614] BLIP DETECTED | Threat: 35 | Bearing: 156.9° | Mag: 52022734.4 pT | Pos: (10.3, 13.0) | Source: Low-power consumer device or multipath | Response detected at bearing 156.9° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 01:02:44.178] BLIP DETECTED | Threat: 78 | Bearing: 227.6° | Mag: 51993035.5 pT | Pos: (-12.2, -61.3) | Source: Medium-power navigation beacon or interference | Response detected at bearing 227.6° | Freq: 225 MHz sideband + Loran-like 868 MHz
[2026-03-14 01:02:44.744] BLIP DETECTED | Threat: 80 | Bearing: 165.8° | Mag: 51403096.1 pT | Pos: (-20.1, -17.5) | Source: High-power AGPS L1 transmitter (military/unknown) | Response detected at bearing 165.8° | Freq: 1575.42 MHz (L1 primary) + 8 GHz sideband
[2026-03-14 01:02:48.713] BLIP DETECTED | Threat: 46 | Bearing: 146.6° | Mag: 50687252.0 pT | Pos: (-4.0, -32.0) | Source: Medium-power navigation beacon or interference | Response detected at bearing 146.6° | Freq: 225 MHz sideband + Loran-like 868 MHz
[2026-03-14 01:02:49.200] BLIP DETECTED | Threat: 6 | Bearing: 149.2° | Mag: 50968810.8 pT | Pos: (49.7, -104.6) | Source: Low-power consumer device or multipath | Response detected at bearing 149.2° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 01:02:58.047] BLIP DETECTED | Threat: 27 | Bearing: 162.7° | Mag: 50553062.0 pT | Pos: (-11.1, -104.0) | Source: Low-power consumer device or multipath | Response detected at bearing 162.7° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 01:03:05.081] BLIP DETECTED | Threat: 4 | Bearing: 27.4° | Mag: 52715024.9 pT | Pos: (35.7, 4.5) | Source: Low-power consumer device or multipath | Response detected at bearing 27.4° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 01:03:09.816] BLIP DETECTED | Threat: 21 | Bearing: 139.7° | Mag: 51425408.4 pT | Pos: (69.0, -15.4) | Source: Low-power consumer device or multipath | Response detected at bearing 139.7° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 01:03:10.286] BLIP DETECTED | Threat: 26 | Bearing: 144.1° | Mag: 51428252.0 pT | Pos: (17.4, -24.5) | Source: Low-power consumer device or multipath | Response detected at bearing 144.1° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 01:03:12.836] BLIP DETECTED | Threat: 0 | Bearing: 0.0° | Mag: 0.0 pT | Pos: (0.0, 28.2) | Source: Noise / no clear signal | Response detected at bearing 0.0° | Freq: N/A
[2026-03-14 01:03:13.321] BLIP DETECTED | Threat: 32 | Bearing: 0.0° | Mag: 0.0 pT | Pos: (0.0, 123.6) | Source: Low-power consumer device or multipath | Response detected at bearing 0.0° | Freq: 5 GHz WiFi-like + weak L1 echo
[2026-03-14 11:35:44.515] BLIP DETECTED | Threat: 68 | Bearing: 253.6° | Mag: 49737482.2 pT | Signal Strength: Medium | Pos: (-136.0, -15.4) | Loc: (54.58002, -5.69203) | Freq: 868.39 MHz | Source: Medium-power navigation beacon or interference | Response type: Medium-strength return at navigation band | Return message: Reply sent at 868.39 MHz – identification request | Doppler rate: 0.00 °/s
[2026-03-14 11:35:44.968] BLIP DETECTED | Threat: 51 | Bearing: 269.7° | Mag: 49262756.2 pT | Signal Strength: Medium | Pos: (-30.3, -8.4) | Loc: (54.58002, -5.69203) | Freq: 225.02 MHz | Source: Medium-power navigation beacon or interference | Response type: Medium-strength return at navigation band | Return message: Reply sent at 225.02 MHz – identification request | Doppler rate: 0.00 °/s
[2026-03-14 11:35:45.754] BLIP DETECTED | Threat: 47 | Bearing: 75.8° | Mag: 40719277.7 pT | Signal Strength: Medium | Pos: (-126.1, 34.4) | Loc: (54.58002, -5.69203) | Freq: 225.14 MHz | Source: Medium-power navigation beacon or interference | Response type: Medium-strength return at navigation band | Return message: Reply sent at 225.14 MHz – identification request | Doppler rate: 0.00 °/s
[2026-03-14 11:35:46.851] BLIP DETECTED | Threat: 0 | Bearing: 29.3° | Mag: 50723175.7 pT | Signal Strength: High | Pos: (84.7, -53.9) | Loc: (54.58002, -5.69203) | Freq: N/A MHz | Source: Noise / background | Response type: No clear response | Return message: No reply transmitted – signal below threshold | Doppler rate: 0.00 °/s
[2026-03-14 11:35:47.316] BLIP DETECTED | Threat: 4 | Bearing: 284.3° | Mag: 47754204.5 pT | Signal Strength: Medium | Pos: (59.6, 83.0) | Loc: (54.58002, -5.69203) | Freq: 7987.94 MHz | Source: Low-power consumer device or multipath | Response type: Weak echo or incidental emission detected | Return message: Low-level response sent at 7987.94 MHz – monitoring continued | Doppler rate: 0.00 °/s
[2026-03-14 11:35:52.479] BLIP DETECTED | Threat: 7 | Bearing: 0.0° | Mag: 0.0 pT | Signal Strength: Low | Pos: (0.0, 87.4) | Loc: (54.58002, -5.69203) | Freq: 5017.78 MHz | Source: Low-power consumer device or multipath | Response type: Weak echo or incidental emission detected | Return message: Low-level response sent at 5017.78 MHz – monitoring continued | Doppler rate: 0.00 °/s
[2026-03-14 11:35:53.684] BLIP DETECTED | Threat: 84 | Bearing: 0.0° | Mag: 0.0 pT | Signal Strength: Low | Pos: (0.0, 102.3) | Loc: (54.58002, -5.69203) | Freq: 1574.97 MHz | Source: High-power AGPS L1 transmitter (military/unknown) | Response type: Strong L1 return detected – possible jamming or spoofing | Return message: Active reply transmitted at 1575.42 MHz – challenge signal sent | Doppler rate: 0.00 °/s
[2026-03-14 11:37:32.702] BLIP DETECTED | Threat: 0 | Bearing: 0.0° | Mag: 0.0 pT | Signal Strength: Low | Pos: (0.0, 75.8) | Loc: (54.58002, -5.69203) | Freq: N/A MHz | Source: Noise / background | Response type: No clear response | Return message: No reply transmitted – signal below threshold | Doppler rate: 0.00 °/s
[2026-03-14 11:37:33.927] BLIP DETECTED | Threat: 97 | Bearing: 0.0° | Mag: 0.0 pT | Signal Strength: Low | Pos: (0.0, 113.0) | Loc: (54.58002, -5.69203) | Freq: 1575419999.99 MHz | Source: High-power AGPS L1 transmitter (military/unknown) | Response type: Strong L1 return detected – possible jamming or spoofing | Return message: Active reply transmitted at 1575420000.0 MHz – challenge signal sent | Doppler rate: 0.00 °/s
[2026-03-14 16:17:00.263] BLIP DETECTED → RESPONSE SENT | Threat: 25 | Bearing: 66.1° | Mag: 31685184.7 pT | Signal Strength: Medium | Delta: 7.4° | Pos: (81.7, 43.3) | Loc: (54.58136, -5.69000) | Freq: 5247080431.02 MHz | Source: 5 GHz wireless (WiFi/comm) | Response type: Weak incidental emission | Return message: Monitoring continued at 5247080431.02 MHz | Doppler rate: 0.00 °/s
[2026-03-14 16:17:01.472] BLIP DETECTED → RESPONSE SENT | Threat: 61 | Bearing: 75.2° | Mag: 31456382.2 pT | Signal Strength: Medium | Delta: 6.1° | Pos: (40.9, 16.4) | Loc: (54.58136, -5.69000) | Freq: 1563588981.55 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:02.708] BLIP DETECTED → RESPONSE SENT | Threat: 64 | Bearing: 78.0° | Mag: 31685858.7 pT | Signal Strength: Medium | Delta: 8.2° | Pos: (32.8, 7.9) | Loc: (54.58136, -5.69000) | Freq: 3492362733.57 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:03.948] BLIP DETECTED → RESPONSE SENT | Threat: 48 | Bearing: 70.8° | Mag: 31657132.1 pT | Signal Strength: Medium | Delta: 4.8° | Pos: (109.1, 37.8) | Loc: (54.58136, -5.69000) | Freq: 2412480034.88 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:05.320] BLIP DETECTED → RESPONSE SENT | Threat: 19 | Bearing: 70.3° | Mag: 31961519.1 pT | Signal Strength: Medium | Delta: 4.0° | Pos: (60.4, 8.5) | Loc: (54.58136, -5.69000) | Freq: 2646668630.94 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:06.530] BLIP DETECTED → RESPONSE SENT | Threat: 11 | Bearing: 69.4° | Mag: 31452660.6 pT | Signal Strength: Medium | Delta: 12.7° | Pos: (57.2, 21.6) | Loc: (54.58136, -5.69000) | Freq: 895117542.12 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:08.077] BLIP DETECTED → RESPONSE SENT | Threat: 61 | Bearing: 76.8° | Mag: 31626584.0 pT | Signal Strength: Medium | Delta: 4.3° | Pos: (123.0, 29.1) | Loc: (54.58136, -5.69000) | Freq: 1658390654.98 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:09.525] BLIP DETECTED → RESPONSE SENT | Threat: 76 | Bearing: 78.8° | Mag: 31536103.9 pT | Signal Strength: Medium | Delta: 4.4° | Pos: (135.4, 38.4) | Loc: (54.58136, -5.69000) | Freq: 1778380585.81 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:10.726] BLIP DETECTED → RESPONSE SENT | Threat: 65 | Bearing: 79.5° | Mag: 31544986.4 pT | Signal Strength: Medium | Delta: 6.1° | Pos: (17.9, 3.1) | Loc: (54.58136, -5.69000) | Freq: 4745045271.65 MHz | Source: 5 GHz wireless (WiFi/comm) | Response type: Weak incidental emission | Return message: Monitoring continued at 4745045271.65 MHz | Doppler rate: 0.00 °/s
[2026-03-14 16:17:11.992] BLIP DETECTED → RESPONSE SENT | Threat: 0 | Bearing: 77.4° | Mag: 31602189.4 pT | Signal Strength: Medium | Delta: 5.0° | Pos: (129.5, 31.8) | Loc: (54.58136, -5.69000) | Freq: 361046384.64 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:13.261] BLIP DETECTED → RESPONSE SENT | Threat: 0 | Bearing: 67.6° | Mag: 31588837.9 pT | Signal Strength: Medium | Delta: 4.7° | Pos: (52.0, 21.1) | Loc: (54.58136, -5.69000) | Freq: 5713262375.91 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:14.630] BLIP DETECTED → RESPONSE SENT | Threat: 3 | Bearing: 67.9° | Mag: 31919202.8 pT | Signal Strength: Medium | Delta: 4.0° | Pos: (76.4, 32.2) | Loc: (54.58136, -5.69000) | Freq: 1559309951.65 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:16.129] BLIP DETECTED → RESPONSE SENT | Threat: 33 | Bearing: 70.6° | Mag: 31752293.5 pT | Signal Strength: Medium | Delta: 5.7° | Pos: (129.7, 50.7) | Loc: (54.58136, -5.69000) | Freq: 837129398.97 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:17.468] BLIP DETECTED → RESPONSE SENT | Threat: 67 | Bearing: 57.6° | Mag: 31682855.2 pT | Signal Strength: Medium | Delta: 4.6° | Pos: (64.6, 32.5) | Loc: (54.58136, -5.69000) | Freq: 7551535860.16 MHz | Source: 8 GHz microwave link/radar | Response type: Microwave band detection | Return message: Reply sent at 7551535860.16 MHz | Doppler rate: 0.00 °/s
[2026-03-14 16:17:18.714] BLIP DETECTED → RESPONSE SENT | Threat: 69 | Bearing: 45.6° | Mag: 31616105.7 pT | Signal Strength: Medium | Delta: 9.2° | Pos: (19.8, 14.4) | Loc: (54.58136, -5.69000) | Freq: 3443828577.57 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:19.995] BLIP DETECTED → RESPONSE SENT | Threat: 93 | Bearing: 67.3° | Mag: 31653919.3 pT | Signal Strength: Medium | Delta: 4.2° | Pos: (27.9, 23.8) | Loc: (54.58136, -5.69000) | Freq: 8850259044.77 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:21.222] BLIP DETECTED → RESPONSE SENT | Threat: 72 | Bearing: 67.5° | Mag: 31757717.2 pT | Signal Strength: Medium | Delta: 14.5° | Pos: (66.0, 32.0) | Loc: (54.58136, -5.69000) | Freq: 4061171940.87 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:22.479] BLIP DETECTED → RESPONSE SENT | Threat: 52 | Bearing: 71.7° | Mag: 31955141.2 pT | Signal Strength: Medium | Delta: 5.8° | Pos: (23.7, 8.7) | Loc: (54.58136, -5.69000) | Freq: 7335055372.44 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:23.765] BLIP DETECTED → RESPONSE SENT | Threat: 51 | Bearing: 61.6° | Mag: 31495216.7 pT | Signal Strength: Medium | Delta: 15.9° | Pos: (47.0, 34.1) | Loc: (54.58136, -5.69000) | Freq: 4800603967.38 MHz | Source: 5 GHz wireless (WiFi/comm) | Response type: Weak incidental emission | Return message: Monitoring continued at 4800603967.38 MHz | Doppler rate: 0.00 °/s
[2026-03-14 16:17:25.019] BLIP DETECTED → RESPONSE SENT | Threat: 22 | Bearing: 66.0° | Mag: 31752376.6 pT | Signal Strength: Medium | Delta: 10.1° | Pos: (122.3, 59.3) | Loc: (54.58136, -5.69000) | Freq: 6743620936.65 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:26.261] BLIP DETECTED → RESPONSE SENT | Threat: 17 | Bearing: 70.9° | Mag: 31495882.1 pT | Signal Strength: Medium | Delta: 13.5° | Pos: (90.5, 74.2) | Loc: (54.58136, -5.69000) | Freq: 8891791241.85 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:27.519] BLIP DETECTED → RESPONSE SENT | Threat: 66 | Bearing: 71.6° | Mag: 31742740.5 pT | Signal Strength: Medium | Delta: 16.9° | Pos: (55.0, 22.7) | Loc: (54.58136, -5.69000) | Freq: 8544012095.17 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:28.739] BLIP DETECTED → RESPONSE SENT | Threat: 4 | Bearing: 74.6° | Mag: 31544382.9 pT | Signal Strength: Medium | Delta: 6.3° | Pos: (101.0, 29.3) | Loc: (54.58136, -5.69000) | Freq: 1587414743.32 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:29.970] BLIP DETECTED → RESPONSE SENT | Threat: 78 | Bearing: 81.0° | Mag: 31550241.0 pT | Signal Strength: Medium | Delta: 7.2° | Pos: (71.9, 11.4) | Loc: (54.58136, -5.69000) | Freq: 105195467.73 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:31.286] BLIP DETECTED → RESPONSE SENT | Threat: 24 | Bearing: 72.6° | Mag: 31353787.9 pT | Signal Strength: Medium | Delta: 4.8° | Pos: (103.2, 31.5) | Loc: (54.58136, -5.69000) | Freq: 7397312547.99 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:32.549] BLIP DETECTED → RESPONSE SENT | Threat: 84 | Bearing: 87.0° | Mag: 31633912.9 pT | Signal Strength: Medium | Delta: 13.9° | Pos: (54.4, 2.9) | Loc: (54.58136, -5.69000) | Freq: 1690505657.07 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:33.798] BLIP DETECTED → RESPONSE SENT | Threat: 27 | Bearing: 73.0° | Mag: 31581063.0 pT | Signal Strength: Medium | Delta: 9.1° | Pos: (110.4, 23.9) | Loc: (54.58136, -5.69000) | Freq: 2048261071.46 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:35.055] BLIP DETECTED → RESPONSE SENT | Threat: 64 | Bearing: 69.2° | Mag: 31464782.4 pT | Signal Strength: Medium | Delta: 6.1° | Pos: (92.6, 30.6) | Loc: (54.58136, -5.69000) | Freq: 4406204480.44 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:36.303] BLIP DETECTED → RESPONSE SENT | Threat: 27 | Bearing: 70.2° | Mag: 31570275.5 pT | Signal Strength: Medium | Delta: 4.7° | Pos: (115.4, 27.8) | Loc: (54.58136, -5.69000) | Freq: 7169946655.05 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:37.540] BLIP DETECTED → RESPONSE SENT | Threat: 66 | Bearing: 69.4° | Mag: 31397779.0 pT | Signal Strength: Medium | Delta: 10.3° | Pos: (123.3, 54.5) | Loc: (54.58136, -5.69000) | Freq: 6756704025.10 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:38.858] BLIP DETECTED → RESPONSE SENT | Threat: 13 | Bearing: 66.7° | Mag: 31629495.3 pT | Signal Strength: Medium | Delta: 4.8° | Pos: (78.5, 36.8) | Loc: (54.58136, -5.69000) | Freq: 984039213.82 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:40.112] BLIP DETECTED → RESPONSE SENT | Threat: 37 | Bearing: 70.4° | Mag: 31664578.5 pT | Signal Strength: Medium | Delta: 10.0° | Pos: (20.4, 5.5) | Loc: (54.58136, -5.69000) | Freq: 5067718951.03 MHz | Source: 5 GHz wireless (WiFi/comm) | Response type: Weak incidental emission | Return message: Monitoring continued at 5067718951.03 MHz | Doppler rate: 0.00 °/s
[2026-03-14 16:17:41.361] BLIP DETECTED → RESPONSE SENT | Threat: 9 | Bearing: 71.1° | Mag: 31680591.9 pT | Signal Strength: Medium | Delta: 9.3° | Pos: (93.6, 42.3) | Loc: (54.58136, -5.69000) | Freq: 2942692625.00 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:42.620] BLIP DETECTED → RESPONSE SENT | Threat: 19 | Bearing: 60.9° | Mag: 31500358.2 pT | Signal Strength: Medium | Delta: 4.9° | Pos: (96.1, 33.9) | Loc: (54.58136, -5.69000) | Freq: 3892420956.80 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:43.969] BLIP DETECTED → RESPONSE SENT | Threat: 0 | Bearing: 71.0° | Mag: 31738512.2 pT | Signal Strength: Medium | Delta: 5.6° | Pos: (139.6, 34.8) | Loc: (54.58136, -5.69000) | Freq: 4117355725.70 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:45.221] BLIP DETECTED → RESPONSE SENT | Threat: 35 | Bearing: 62.2° | Mag: 31661682.0 pT | Signal Strength: Medium | Delta: 4.7° | Pos: (100.7, 34.1) | Loc: (54.58136, -5.69000) | Freq: 1391366984.64 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:46.496] BLIP DETECTED → RESPONSE SENT | Threat: 39 | Bearing: 60.6° | Mag: 31590645.7 pT | Signal Strength: Medium | Delta: 7.9° | Pos: (96.1, 48.1) | Loc: (54.58136, -5.69000) | Freq: 5277572467.63 MHz | Source: 5 GHz wireless (WiFi/comm) | Response type: Weak incidental emission | Return message: Monitoring continued at 5277572467.63 MHz | Doppler rate: 0.00 °/s
[2026-03-14 16:17:47.738] BLIP DETECTED → RESPONSE SENT | Threat: 8 | Bearing: 59.1° | Mag: 31531315.4 pT | Signal Strength: Medium | Delta: 5.9° | Pos: (47.3, 34.4) | Loc: (54.58136, -5.69000) | Freq: 5125919862.71 MHz | Source: 5 GHz wireless (WiFi/comm) | Response type: Weak incidental emission | Return message: Monitoring continued at 5125919862.71 MHz | Doppler rate: 0.00 °/s
[2026-03-14 16:17:48.987] BLIP DETECTED → RESPONSE SENT | Threat: 50 | Bearing: 68.3° | Mag: 31617623.9 pT | Signal Strength: Medium | Delta: 11.2° | Pos: (105.0, 48.6) | Loc: (54.58136, -5.69000) | Freq: 690855853.03 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
[2026-03-14 16:17:50.258] BLIP DETECTED → RESPONSE SENT | Threat: 27 | Bearing: 63.5° | Mag: 31686371.5 pT | Signal Strength: Medium | Delta: 6.4° | Pos: (25.8, 15.6) | Loc: (54.58136, -5.69000) | Freq: 3870453797.59 MHz | Source: Unknown | Response type: No clear response | Return message: No reply transmitted – unknown source | Doppler rate: 0.00 °/s
